model,sim_time,arrival_mean,service_mean,num_nurses,seed,total_arrived,total_served,average_wait,average_system_time,utilization,max_queue_length,average_wait_red,average_wait_yellow,average_wait_green,scenario_group,scenario_name
priority,1000,7,4,1,16012,159,159,6.452811958523515,10.538860957306195,0.6496817908064462,8,1.4713455244060398,4.5732119373220685,8.101897846104075,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16013,157,152,10.625511800453825,15.121046183649119,0.6833212262456846,12,3.6838793874842253,9.094796729950499,12.768867085828289,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16014,116,115,2.5416548676792194,6.660173398684647,0.4736296310656245,4,0.7151379091450826,2.2724511113971406,3.1941709490998917,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16015,146,146,4.258135656806868,8.218251022175055,0.578176843343755,5,1.7516296619985727,3.6288644399566525,5.1918048772317915,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16016,140,139,1.7069680877170053,5.495697780547145,0.5266334273033896,3,1.1934478150515715,1.4675097336614793,1.949485184334642,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16017,144,133,3.0575192969171803,6.986372218765264,0.5225374386057954,11,0.7281354065708001,0.7489047707851584,4.36389529998418,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16018,131,131,1.9861329635146927,5.910783781861418,0.5141292572034211,5,2.9691223629148973,1.2716533534111776,2.2379198573215846,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16019,155,150,4.526121867727179,8.730901556768742,0.630716953356234,6,1.1939960092008817,3.8849773616572207,5.59483710746748,load_comparison_one_nurse,priority_one_nurse_arrival_7
fifo,1000,5,4,2,17000,213,212,0.8657687871317917,4.682291192305182,0.4045513749483794,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17001,205,204,0.3610580618038777,3.823367974354041,0.35315561108011667,3,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17002,206,204,0.5420676704838975,4.37599498121076,0.3910605856941401,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17003,192,191,0.5475867874642333,4.718933270138733,0.39836358909541486,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17004,208,207,0.8824174767905589,4.945963175897166,0.42057697985753395,7,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17005,206,205,0.8811880832314589,5.176657026576166,0.44028556669283253,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17006,196,195,0.4351265161399819,4.603155601372266,0.40638283581014767,2,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17007,189,189,0.39737204516810787,4.20709598106024,0.36001891194180663,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17008,208,208,0.8668520309337953,4.5750568486070495,0.3856533010380184,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17009,201,200,0.2813733284475296,4.270222525211218,0.39888491967636897,3,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17010,190,188,0.46779393191702906,4.549208635019411,0.3836529820916239,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17011,227,226,0.8929259123058834,5.021091512889004,0.4664827128658926,5,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17012,202,199,0.9189968512538444,4.935247439866235,0.39961693356693284,5,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17013,201,200,0.731467462145063,4.50172151867141,0.3770254056526347,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17014,187,187,0.2369981484956363,4.234615340137386,0.3737772074185033,2,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17015,217,215,0.7334420724001367,4.706878358570618,0.4271444007633266,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17016,209,207,0.843371390800823,5.324520263452458,0.46379890831944415,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17017,219,216,0.8601664819163255,4.950609522633962,0.4417678483975048,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17018,204,204,0.692262625257055,4.803049343098677,0.4193002452198453,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
fifo,1000,5,4,2,17019,178,178,0.5943574969209711,4.558433894756628,0.3528027994073735,4,,,,fifo_vs_priority_comparison,fifo_medium_load_two_nurses
priority,1000,5,4,2,18000,204,204,0.5193399016267828,4.279661902089347,0.38355284404718154,4,0.15987373595494678,0.5993279194223025,0.536090410339713,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18001,221,220,0.40905636695596326,4.203845041460837,0.417426754195536,3,0.3665494651261853,0.41964555231321093,0.410660551483,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18002,197,196,0.32573758335138736,3.899574699004008,0.35023603733395703,3,0.7745707388613561,0.492713831023744,0.17131995049876872,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18003,182,182,0.6418019784594793,4.569243005590215,0.35739713346889684,3,0.8063933289454975,0.3490486109304811,0.7566858877832414,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18004,159,159,0.6049415868822289,4.889791824329465,0.3406455938770553,5,0.04185900040749188,0.7023603864818074,0.6588801255321174,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18005,207,206,0.6821995568461288,4.625687947806485,0.4061793042689168,4,0.9523760970782755,0.6367941859097167,0.6626207251458571,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18006,194,191,0.34497962739066,4.195719586700556,0.3677456661140952,3,0.9077516877472543,0.3253746143417798,0.30337800016720057,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18007,179,178,0.8608425802617341,4.6769016248378525,0.3396292549672746,7,0.39547827046297696,1.4055170268091055,0.702565236840685,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18008,183,183,0.9615880296781497,4.965187410189381,0.3663293433167777,4,0.8687631343769462,0.3764887615107014,1.2977783257435769,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18009,211,211,0.9818071748331405,4.630683961976877,0.3849565010436643,5,0.8326633982257206,0.8652366377371479,1.064551555819871,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18010,240,239,0.8673267181470721,4.839632993885907,0.4746905999507909,6,0.3597436215840429,0.5812547128380349,1.1287286872840325,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18011,214,214,0.43697739926427825,3.9855268734243117,0.3796947937351239,4,0.33486426376716283,0.4510517425503391,0.45019396260123823,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18012,217,215,0.5666264943613384,4.398154637336648,0.4118892753698459,2,0.6195533257761966,0.7556059287693336,0.4905043459871222,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18013,210,208,0.705846580053341,4.244859650951106,0.3680573593733675,6,0.0,0.49716342358567017,0.8807728162925105,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18014,219,219,1.2933502024464583,5.463458327900329,0.456626839737199,8,1.0010550682007704,0.7870614745438603,1.5354904726196963,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18015,187,187,0.9941985181179637,5.044168603151692,0.3786722029506539,5,2.426687801935447,0.4922975049944791,1.080196988200424,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18016,172,172,0.3386116871415798,3.766400429205933,0.2947898318175345,3,0.26692905714616255,0.4911815785171284,0.2691490188146434,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18017,199,199,0.42145763596472896,4.293604859753479,0.38527864876698076,2,0.42732852140743277,0.13840134824334882,0.5418821813103095,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18018,209,207,0.8450683049661879,4.898328270987006,0.41951240648315474,4,0.7591040343005867,0.3501339911324063,1.098873693388828,fifo_vs_priority_comparison,priority_medium_load_two_nurses
priority,1000,5,4,2,18019,206,206,0.31821963152595795,4.217816883936822,0.4016585169983189,3,0.32342117648310503,0.18895682493070315,0.38627908295633306,fifo_vs_priority_comparison,priority_medium_load_two_nurses
